Human_Label_Index,Human_Label,Machine_Label_Index,Machine_Label,Bubble_size,Concept_Indices
1,locomotion,3,robot;sensors,4,[91; 92; 93; 94]
9,weight,1,rods;cables,2,[2; 3]
6,modularity,6,bars;shapes,1,[8]
7,integrity,12,earthquake;disaster,1,[21]
2,flexibility,8,robot;spider,2,[47; 48]
5,impact toughness,13,plunger endcaps,1,[29]
0,secondary function,7,rods;obstacles,4,[14; 15; 16; 17]
1,locomotion,15,grip;toes,4,[104; 105; 106; 107]
5,impact toughness,6,bars;shapes,1,[99]
0,secondary function,0,robots;robot,10,[49; 50; 51; 52; 53; 54; 55; 56; 57; 58]
1,locomotion,6,bars;shapes,1,[46]
5,impact toughness,1,rods;cables,7,[39; 40; 41; 42; 43; 44; 45]
0,secondary function,3,robot;sensors,4,[34; 35; 36; 37]
15,locomotion; planning,5,springs;motors,1,[97]
5,impact toughness,8,robot;spider,1,[22]
1,locomotion,2,robot;robo,2,[67; 68]
12,user experience,2,robot;robo,1,[30]
9,weight,0,robots;robot,1,[23]
3,locomotion; impact toughness,3,robot;sensors,2,[27; 28]
2,flexibility,9,rectangular enclosure,1,[66]
2,flexibility,0,robots;robot,2,[5; 6]
4,mod save america; locomotion,4,move;jump,1,[4]
13,mod save america,7,rods;obstacles,1,[86]
1,locomotion,5,springs;motors,1,[7]
14,secondary function/locomotion,1,rods;cables,1,[85]
11,weight/ impact toughness,1,rods;cables,1,[1]
2,flexibility,2,robot;robo,3,[24; 25; 26]
7,integrity,7,rods;obstacles,1,[64]
5,impact toughness,11,cover it!,1,[10]
1,locomotion,1,rods;cables,7,[69; 70; 71; 72; 73; 74; 75]
3,locomotion; impact toughness,2,robot;robo,1,[98]
2,flexibility,6,bars;shapes,1,[18]
7,integrity,1,rods;cables,2,[32; 33]
0,secondary function,4,move;jump,1,[95]
5,impact toughness,5,springs;motors,1,[96]
1,locomotion,4,move;jump,3,[11; 12; 13]
0,secondary function,12,earthquake;disaster,1,[31]
2,flexibility,3,robot;sensors,2,[100; 101]
2,flexibility,1,rods;cables,3,[87; 88; 89]
0,secondary function,8,robot;spider,2,[102; 103]
5,impact toughness,3,robot;sensors,1,[65]
0,secondary function,1,rods;cables,5,[80; 81; 82; 83; 84]
13,mod save america,1,rods;cables,2,[76; 77]
10,mod save america;impact toughness,10,stensegth,1,[79]
5,impact toughness,7,rods;obstacles,1,[38]
9,weight,9,rectangular enclosure,1,[90]
5,impact toughness,14,elastomer dampening,1,[59]
0,secondary function,6,bars;shapes,1,[9]
1,locomotion,8,robot;spider,4,[60; 61; 62; 63]
8,helmet,8,robot;spider,1,[78]
0,secondary function,2,robot;robo,2,[19; 20]
