index,Concept Name,Concpet Description,Human Label,Machine Label
1,new note book,for freshman you can find the service for all the important issue,physical product,service;issue
2,phone case,school will give you a phone casefor freshman you can find the service for all the important issue,physical product,service;issue
3,where to eat,a detailed guide of all kinds of cuision around the community food can deliver familiar awareness to users,|Crowd Sourced Data, Connection Services|,info;information
4,live subtitles,an app for your glasses that produces live subtitles via sound no matter the language it projects on your glasses,language services,glasses;language
5,locator pins,an app that locates people by there moods there are locations on campus where you can meet to resolve the mood ice cream mood,|connection service, crowd source data|,people;users
6,tactile info board,a screen that also has bumps to translate in braile across languages these are live raised bumps with  live updating and new info imagine bumps changing under your fingers immediately per the new and updated information,|language services, physical product|,info;information
7,contact,contact lenses that take pictures when user blinks so that they can capture images that the users was confused about interested in or thought were important,|language services, physical product|,info;information
8,the social network,a social network for building support networks combination of features from free and for sale and overheard ,Digital Services,info;information
9,social app,use your phone app to contact with others you can change any language you want,|Crowd Sourced Data, Language Services|,glasses;language
10,friend meets app, 3 options meet up with one of three people or pass its an app that is also a game there are specific places on campus where you can meet these people publicly,connection service,people;users
11,cohort,an app that groups people in social groups on arrival they are grouped based on differences not on similarities they attend meet ups that teach them how to interact with uncomplimentary characters,connection service,people;users
12,pet lease,many people could feel more comfortable with a pet this serve could rent pets to users,connection service,people;users
13,are you confused?,a wearable product that identify similarly confused people and pair the user and another user up form study groups social groups,connection service,people;users
14,question headband,short phrase displayed on this headband that pose quick questions to people around the user and therefore invites people with similar invites to complete similar tasks,connection service,people;users
15,glasses projection,glasses that project info with live updates,physical product,glasses;language
16,metal head,a head band that telepathically communicates from one person to the next,physical product,glasses;language
17,intelligent electronic glasses,this glasses could interpret whatever you see among this community,physical product,glasses;language
18,college google glass,sun glasses that feature integrated personalization system and act like a pa for appointments and access to resources,physical product,glasses;language
19,sunglass connection,a glass with sensor use this glass you can see someone want to connect,physical product,glasses;language
20,super pen,this pen can record this pen can record what you heard about and can make a translate,Language Services,service;issue
21,local translate service,help you to translate for freshman you can find the service for all the important issue,Language Services,service;issue
22,event alerts,event alerts that uses a sms to build community around events through creating networks of people through mobile technology,connection service,community;events
23,info tower,a tower that give information via the 3 senses touch sight hearing not taste no smell ,physical product,info
24,slogan cup,drinking cup with individualized slogan  personal info printed on the cup icebreaker cup,physical product,info
25,multi language info map,the language changes per person you stand in front of info dock and tell it the language you want to use,|language services, physical product|,glasses;language
26,display board,the important info will show on this board you can change any language you want,|language services, physical product|,glasses;language
27,sound insulation mask,a mask be designed to insulate noise you can change any language you want,|language services, physical product|,glasses;language
28,ping(images),an app that sends information via images so house party would be notified via emoji and location is a visual map with live movements to follow no words,connection service,info;information
29,online diagnostic,just like many online software companies expediting academic assistance by utilizing an online system to help solve problems,connection service,info;information
30,meet me,inspired by japanese cell phone technology using infrared technology  to connect people and provide tailored info on activities and places,connection service,info;information
